species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,IL9R,IL9R
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,IFNG,IFNG
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,GZMK,GZMK
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,PRF7,
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,CD8A,CD8A
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,GZMA,GZMA
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,IL13R,
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,GZMH,GZMH
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,CD69,CD69
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,CD40LG,CD40LG
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,CD8B,CD8B
Human,Bile duct,Bile duct,UBERON_0002394,Cholangiocarcinoma,Cancer cell,Naive IL7R+ T cell,,CD3D,CD3D
