species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,ALDH1A1,ALDH1A1
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,IFT46,IFT46
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,TTC30A,TTC30A
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,CCDC157,CCDC157
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,WDR38,WDR38
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,CCDC78,CCDC78
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,PTRH1,PTRH1
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,C1orf168,FYB2
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,SLC44A4,SLC44A4
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,GAS2L2,GAS2L2
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,RNLS,RNLS
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,CCDC39,CCDC39
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,EFCAB10,EFCAB10
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,CCDC74B,CCDC74B
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,SLC12A7,SLC12A7
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,SVOPL,SVOPL
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,FAM183A,FAM183A
Human,Esophagus,Esophagus,UBERON_0001043,Normal,Normal cell,Ciliated epithelial cell,CL_0000067,AGBL2,AGBL2
