species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Lung Squamous Cell Carcinoma,Cancer cell,Cancer cell,CL_0001064,CK5,KRT5
Human,Lung,Lung,UBERON_0002048,Lung Squamous Cell Carcinoma,Cancer cell,Cancer cell,CL_0001064,TP63,TP63
