species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Dividing cell,,MKI67,MKI67
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Dividing cell,,CDK1,CDK1
