species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CCL2,CCL2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,MERTK,MERTK
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,SPP1,SPP1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD5L,CD5L
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,APOE,APOE
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,MARCO,MARCO
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CXCL10,CXCL10
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,FN1,FN1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD68,CD68
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,NUPR1,NUPR1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD68,CD68
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,FCGR3A,FCGR3A
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD14,CD14
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,VCAN,VCAN
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD74,CD74
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,HLA-DRA,HLA-DRA
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,IL1B,IL1B
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CCL7,CCL7
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,SPP1,SPP1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CXCL3,CXCL3
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,IL1R2,IL1R2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CCL18,CCL18
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,FABP4,FABP4
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,RGL1,RGL1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,VAT1,VAT1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,TREM2,TREM2
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD163,CD163
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,FN1,FN1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,LGMN,LGMN
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,APOBEC3A,APOBEC3A
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,OLFML2B,OLFML2B
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,INHBA,INHBA
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,LPL,LPL
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,GPD1,GPD1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,SPP1,SPP1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,RPS18,RPS18
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,APOE,APOE
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD55,CD55
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,FCN1,FCN1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,SELL,SELL
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,MME,MME
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,HLA-DR,
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CMKLR1,CMKLR1
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,MRP14,S100A9
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,CD68,CD68
Human,Lung,Lung,UBERON_0002048,Normal,Normal cell,Macrophage,CL_0000235,VCAN,VCAN
