species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lung,Bronchial vessel,,Normal,Normal cell,Macrophage,CL_0000235,MARCO,MARCO
Human,Lung,Bronchial vessel,,Normal,Normal cell,Macrophage,CL_0000235,MRC1,MRC1
Human,Lung,Bronchial vessel,,Normal,Normal cell,Macrophage,CL_0000235,MSR1,MSR1
