broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mononuclear phagocyte,,LGALS1,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,LYZ,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,HLA-DRB1,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,HLA-DRA,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,FTL,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CTSL,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CTSH,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CD74,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CTSB,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CTSS,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
Mononuclear phagocyte,,CTSZ,Human,Sputum,Sputum,Normal,Normal cell,Mononuclear phagocyte
