broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,MRC2,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,FZR1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,MAPRE3,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,ZNF205,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,PRX,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,NCR1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,SLC30A5,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,AF107846,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,ALDH1B1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,FUT5,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,TCTN2,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,ZNF528,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,PSMD4,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,FGF18,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,MCM3AP,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,LDB3,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,CDC5L,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,BCL2,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,AL080130,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,ADARB1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,ZNF747,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,TBXA2R,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,PDLIM4,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,TINAGL1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,NM_014274,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,IGFBP5,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,NM_017616,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
Natural killer cell,,XCL1,Human,Stomach,Stomach,Gastric Cancer,Cancer cell,Natural killer cell
