broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Pit progenitor cell,,FBXO32,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SMG8,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,ACTC1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,GBP2,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,PPP1R14A,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,RPRD1B,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,ALDH1B1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,IL17B,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,PIPOX,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,NPB,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,ADRA1D,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,NFIX,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,TMEM47,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,HSPB8,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,FAM19A4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,YBEY,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SETD1B,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,LRRFIP2,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,WFDC1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,VSNL1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,KCNMB1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,BCL11A,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SLC2A4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,RASSF3,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,LIMS2,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,CORO1C,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,WIF1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,NRXN3,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,HACD1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,LAMA5,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,CFAP221,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,P2RX4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,TMEM51,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SLC24A3,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,DIXDC1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SRF,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,BARX1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,LDB3,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SGCA,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,AK4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,RSPO3,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,MVB12B,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,CFL2,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,CNN1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,TNFAIP8,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,LRP5,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,DHX35,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,CAPS,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,SBSPON,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,BMPER,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,TIMM17A,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,RGAG4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,MICALL1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,OLR1,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,BCL2,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,TAFA4,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
Pit progenitor cell,,RTL5,Human,Stomach,Stomach,Normal,Normal cell,Pit progenitor cell
