broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,GNLY,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD4,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD8A,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD3E,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCAM1,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKG7,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD56,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,XCL1,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRF1,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD96,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,IL2RB,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD3D,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,SPON2,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD247,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,GZMB,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRC2,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,FGFBP2,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD16,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD3,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,MKI67,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD79B,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD7,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD160,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD94,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCGR3A,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCR1,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,XCL2,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,GZMK,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Blood,Blood,Normal,Normal cell,Natural killer cell
