broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Dendritic cell,Myeloid,FCER1A,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,Myeloid,CLEC10A,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,Myeloid,CD1C,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,Myeloid,SIRPA,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,ID2,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,ZEB2,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,KLF4,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,IRF4,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,ITGAX,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,CLEC4A,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
Dendritic cell,,cDC2,Human,Blood,Peripheral blood,Normal,Normal cell,Myeloid dendritic cell
