broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Megakaryocyte,,SPARC,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,PPBP,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,ITGA2B,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,TUBB1,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,PF4,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,NRGN,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,PIG6B,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,GNG11,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,CAVIN2,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,MYL9,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,CCL5,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,GP9,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
Megakaryocyte,,FLI1,Human,Blood,Blood,Normal,Normal cell,Megakaryocyte
