broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD3E,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD247,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,GIMAP7,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,IFITM1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,LCK,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,IL7R,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD4,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD8A,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,NCAM1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,MT-CO3,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD127,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD25,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD3D,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD3G,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD8B,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TNFSF14,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TNFSF8,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD154,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD30L,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD69,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,LIGHT,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TNFRSF9,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CRTAM,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD137,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TNFSF5,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD3,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,LTB,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TXNIP,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD8,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TRGV9,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,GATA1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,HLA-B,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CXCR6,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,IFNG,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,GBP5,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,NKG7,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,PRF1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,GZMH,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,LEF1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,TCF7,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,KLRG1,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD7,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,IL2RA,Human,Blood,Blood,Normal,Normal cell,T cell
T cell,,CD40LG,Human,Blood,Blood,Normal,Normal cell,T cell
