broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Natural killer,CD56,Human,Blood,Peripheral blood,Bladder Cancer,Cancer cell,Natural killer T(NKT) cell
T cell,Natural killer,NCAM1,Human,Blood,Peripheral blood,Bladder Cancer,Cancer cell,Natural killer T(NKT) cell
T cell,,CD3,Human,Blood,Peripheral blood,Bladder Cancer,Cancer cell,Natural killer T(NKT) cell
