broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,KRT8,Human,Blood,Blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT19,Human,Blood,Blood,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT18,Human,Blood,Blood,Normal,Normal cell,Epithelial cell
