broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid cell,,S100A8,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,PF4,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,FCN1,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CLEC4C,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD14,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,MS4A6A,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,LST1,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CDKN1C,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,FCGR3A,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CST4,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,SERPINA1,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,MNDA,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD1C,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
Myeloid cell,,CD86,Human,Blood,Blood,Normal,Normal cell,Myeloid cell
