broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neutrophil,,MPO,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,ELANE,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CAMP,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CD16,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CD11a,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,ITGAL,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,ITGAM,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CXCR1,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CXCR2,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,MME,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,SELL,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CD11b,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CD55,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CD10,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,LYZ,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,FCGR3B,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CSF3R,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,CTSG,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,PRTN3,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,AZU1,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
Neutrophil,,FCGR3A,Human,Blood,Peripheral blood,Normal,Normal cell,Neutrophil
