broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Naive,TCF7,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,LEF1,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,CCR7,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,RCAN3,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,MAL,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,NOSIP,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,SELL,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,SOCS3,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,TSHZ2,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,Naive,MYC,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,CD8+,CD8A,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,CD8+,CD8B,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,CD8+,CD8,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,CD28,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,CD3E,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,CD4,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,CD27,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,S1PR1,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
T cell,,CD3,Human,Blood,Blood,Normal,Normal cell,Naive CD8+ T cell
