broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,Cd74,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,JUNB,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,B2M,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,HLA-DRA,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD74,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,ADAM28,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,IGJ,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CXCR4,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,FCER2,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,BANK1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,TCF4,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,PMAIP1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CR1P1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,VPREB3,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,TCL1A,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD19,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,HLA-DOA1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,MS4A1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD79A,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD79B,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD10,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD52,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,MME,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CD120,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CCR7,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,MKI67,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CDC20,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,CDK1,Human,Blood,Blood,Normal,Normal cell,B cell
B cell,,JCHAIN,Human,Blood,Blood,Normal,Normal cell,B cell
