broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Effector,GZMB,Human,Blood,Blood,Normal,Normal cell,Effector CD8+ T cell
T cell,Effector,PRF1,Human,Blood,Blood,Normal,Normal cell,Effector CD8+ T cell
T cell,Effector,CX3CR1,Human,Blood,Blood,Normal,Normal cell,Effector CD8+ T cell
T cell,,S100A4,Human,Blood,Blood,Normal,Normal cell,Effector CD8+ T cell
T cell,,GPR183,Human,Blood,Blood,Normal,Normal cell,Effector CD8+ T cell
