broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,Plasma cell,MZB1,Human,Gall bladder,Gall bladder,Normal,Normal cell,B cell
B cell,B cell receptor,CD79A,Human,Gall bladder,Gall bladder,Normal,Normal cell,B cell
Cancer cell,,APOBEC3A,Human,Gall bladder,Gall bladder,Gallbladder Cancer,Cancer cell,Cancer cell
Stem cell,Cancer,Nanog,Human,Gall bladder,Gall bladder,Cholangiocarcinoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,Sox2,Human,Gall bladder,Gall bladder,Cholangiocarcinoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,OCT4,Human,Gall bladder,Gall bladder,Cholangiocarcinoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,Lin28,Human,Gall bladder,Gall bladder,Cholangiocarcinoma,Cancer cell,Cancer stem cell
Stem cell,Cancer,POU5F1,Human,Gall bladder,Gall bladder,Cholangiocarcinoma,Cancer cell,Cancer stem cell
Cancer cell,Stem,CD133,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Cancer cell,Stem,Nestin,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Cancer cell,Stem,OCT4,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Cancer cell,Stem,NANOG,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Cancer cell,Stem,PROM1,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Cancer cell,Stem,POU5F1,Human,Gall bladder,Gall bladder,Gallbladder cancer,Cancer cell,Cancer stem cell
Endothelial cell,,PECAM1,Human,Gall bladder,Gall bladder,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD34,Human,Gall bladder,Gall bladder,Normal,Normal cell,Endothelial cell
Epithelial cell,,EPCAM,Human,Gall bladder,Gall bladder,Normal,Normal cell,Epithelial cell
T cell,Exhausted,PDCD1,Human,Gall bladder,Gall bladder,Gallbladder carcinoma,Cancer cell,Exhausted CD8+ T cell
