species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Nasopharynx,Epithelium,UBERON_0000483,Nasopharyngeal Cancer,Cancer cell,Epithelial cell,CL_0000066,ZO-1,TJP1
Human,Nasopharynx,Epithelium,UBERON_0000483,Nasopharyngeal Cancer,Cancer cell,Epithelial cell,CL_0000066,CDH1,CDH1
