broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
cell,Tumor-initiating,CD44,Human,Breast,Breast,Triple-negative breast cancer,Cancer cell,Tumor-initiating cell
