species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,ANGPT2,ANGPT2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,GATA3,GATA3
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,HOPX,HOPX
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,ACTA2,ACTA2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,MEF2C,MEF2C
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,PDGFRB,PDGFRB
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,ACTA2,ACTA2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,TAGLN,TAGLN
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,ACTA2,ACTA2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,MYH11,MYH11
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,TAGLN,TAGLN
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,MYLK,MYLK
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Map3k7cl,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Rergl,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Gata3,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Tagln,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Acta2,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Smooth muscle cell,CL_0000192,Myh11,
