species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,ALDOB,ALDOB
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,SLC22A8,SLC22A8
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,LRP2,LRP2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,CUBN,CUBN
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,DCXR,DCXR
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,Villin-1,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,NHE3,SLC9A3
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,CUBN,CUBN
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,ALDOB,ALDOB
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,LRP2,LRP2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,SLC13A1,SLC13A1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,CUBN,CUBN
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,LRP2,LRP2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,ABCC4,ABCC4
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,EPCAM,EPCAM
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,SLC22A5,SLC22A5
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,KRT18,KRT18
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,LRP2,LRP2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,CL_1000839,Lrp2,
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,Proximal tubular cell,,SLC5A12,SLC5A12
