broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Capillary cell,,EMCN,Human,Vein,Vein,Normal,Normal cell,Capillary cell
Capillary cell,,FOS,Human,Vein,Vein,Normal,Normal cell,Capillary cell
Endothelial cell,,CD146,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD11b,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD105,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD34,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD45,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,MCAM,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Endothelial cell,,PTPRC,Human,Vein,Antecubital vein,Normal,Normal cell,Endothelial cell
Mesenchymal stem cell,,CD90,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,CD34,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,CD29,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,CD45,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,THY1,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,ITGB1,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Mesenchymal stem cell,,PTPRC,Human,Vein,Umbilical vein,Normal,Normal cell,Mesenchymal stem cell
Endothelial cell,,COL15A1,Human,Vein,Vein,Normal,Normal cell,Systemic–venous endothelial cell
Vein cell,,ACKR1,Human,Vein,Vein,Normal,Normal cell,Vein cell
Venous cell,,ICAM1,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,FOS,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,LRG1,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,EMCN,Human,Vein,Vein,Normal,Normal cell,Venous cell
Capillary cell,,EMCN,Human,Vein,Vein,Normal,Normal cell,Capillary cell
Capillary cell,,FOS,Human,Vein,Vein,Normal,Normal cell,Capillary cell
Endothelial cell,Systemic–venous,COL15A1,Human,Vein,Vein,Normal,Normal cell,Systemic–venous endothelial cell
Vein cell,,ACKR1,Human,Vein,Vein,Normal,Normal cell,Vein cell
Venous cell,,ICAM1,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,FOS,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,LRG1,Human,Vein,Vein,Normal,Normal cell,Venous cell
Venous cell,,EMCN,Human,Vein,Vein,Normal,Normal cell,Venous cell
