broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,IFITM3,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,GNLY,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,TYROBP,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,FCER1G,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,KLRF1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,PRF1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,HOPX,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,KLRC2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,XCL1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,XCL2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,KLRC1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,CTSW,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Natural killer cell
