broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Monocyte,,APOBEC3A,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,G0S2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,TIMP1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,APOBEC3B,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,S100A9,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,SOD2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,C15orf48,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,S100A4,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,CCL20,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,IL1RN,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,S100A8,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,S100A12,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,FPR1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,VCAN,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,IL8,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,CCL2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,FCN1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,IL1B,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,EREG,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
Monocyte,,CXCL8,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Monocyte
