species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Basal cell carcinoma,Cancer cell,Tissue resident memory T(TRM) cell,,CXCR6,CXCR6
Human,Undefined,Undefined,,Basal cell carcinoma,Cancer cell,Tissue resident memory T(TRM) cell,,ITGAE,ITGAE
