species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Naive 1 progenitor cell,,CD18,ITGB2
Human,Undefined,Undefined,,Normal,Normal cell,Naive 1 progenitor cell,,CD44,CD44
