species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Undefined,Undefined,,Normal,Normal cell,Ventricular cell,,IRX4,IRX4
Human,Undefined,Undefined,,Normal,Normal cell,Ventricular cell,,HEY2,HEY2
