broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,CD4+,markerA,Human,Liver,Fetal liver,Normal,Normal cell,T cell
T cell,Effector,markerE,Human,Liver,Fetal liver,Normal,Normal cell,T cell
