broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Beta cell,,GPR44,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ISL1,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,G6PC2,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,NPTX2,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,INS,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,NKX6.1,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,CD49a,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,PDX1,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,PTGDR2,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,NKX6-1,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
Beta cell,,ITGA1,Human,Undefined,Undefined,Normal,Normal cell,Beta cell(β cell)
