broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Progenitor cell,,PROCR,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,ESA,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,Nucleostemin,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,PDX1,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,PTF1A,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,NKX6.1,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,AZU1,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD18,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,GP9,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD44,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,KLF1,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD326,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD9,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,GATA2,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,ICAM2,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,KIT,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,PF4,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,GYPA,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,PRNT3,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,SPINK2,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,MPL,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,CD38,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,FLOT2,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,NKX6-1,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
Progenitor cell,,ITGB2,Human,Undefined,Undefined,Normal,Normal cell,Progenitor cell
