broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Pyramidal cell,,EMX1,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,MAP2,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,TBR1,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,FEZF2,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,PSD95,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,SCIP,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,CaMK2 alpha,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,MATH-2,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,mGluR1,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,mGluR5,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,Neurogranin,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,R-PTP-gamma,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,DLG4,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
Pyramidal cell,,POU3F1,Human,Undefined,Undefined,Normal,Normal cell,Pyramidal cell
