broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mast cell,,CD9,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD33,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD24,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD35,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD116,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD23,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD64,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD32,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD15,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL-2,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD25,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD123,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD125,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD126,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD117,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD203c,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD45,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD43,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,Fc-epsilon RI-alpha,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL-33R,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CD3,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,High affinity IgE receptor,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,TPSB2,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,PTPRC,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,SIGLEC6,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CR1,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,CSF2RA,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,FCER2,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,FCGR1A,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,FCGR2A,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,FUT4,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL2,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL2RA,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL3RA,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL5RA,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,IL6R,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,KIT,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,ENPP3,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
Mast cell,,SPN,Human,Undefined,Undefined,Normal,Normal cell,Mast cell
