broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Naive,CD45RA,Human,Undefined,Undefined,Normal,Normal cell,Naive T(Th0) cell
T cell,Naive,CCR7,Human,Undefined,Undefined,Normal,Normal cell,Naive T(Th0) cell
T cell,Naive,SELL,Human,Undefined,Undefined,Normal,Normal cell,Naive T(Th0) cell
