broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,CD144,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD66d,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD77,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD123,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,HPC,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD66,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD292,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD269,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD201,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD202b,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD220,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD73,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD231,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD332,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CD309,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,CDH5,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,IL3RA,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,BMPR1A,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,TNFRSF17,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,INSR,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,NT5E,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,TSPAN7,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,FGFR2,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
Endothelial cell,,KDR,Human,Undefined,Undefined,Renal Clear Cell Carcinoma,Cancer cell,Endothelial cell
