broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Microglial cell,,CD40,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,CD68,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,CX3CR1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,P2RY12,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,IBA1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,CD88,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,CD45,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,CD11b,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,P2X7R,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,F4/80,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,Iba1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,TMEM119,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,PU.1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,TREM2,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,AIF1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,C5AR1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,PTPRC,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
Microglial cell,,SPI1,Human,Undefined,Undefined,Normal,Normal cell,Microglial cell
