broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Lymphocyte,,ST2L,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,IL-18R,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD197,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD3E,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD3D,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,GNLY,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,NKG7,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,MKI67,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD45RB,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD45RA,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,IL1RL1,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
Lymphocyte,,CCR7,Human,Undefined,Undefined,Normal,Normal cell,Lymphocyte
