broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
stem cell,,BMI1,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD34,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD38,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD44,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD47,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,GLI1,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,GLI2,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD96,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CLEC12A,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD123,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD117,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,Musashi-2,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,TIM-3,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,IL1RAP,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD25,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CCL1,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD32,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,TIM3,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD90,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,DR,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,1HLA,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,CD7,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,IL3RA,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,KIT,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,IL2RA,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,FCGR2A,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,HAVCR2,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
stem cell,,THY1,Human,Undefined,Undefined,Leukemia,Cancer cell,Cancer stem cell
