broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stem cell,Mesenchymal,CD44,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD90,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD73,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD105,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD106,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD146,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD166,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,SUSD2,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD13,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD29,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD49a,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD49e,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD51,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD54,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD140b,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD271,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,CD349,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,Vimentin,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,Fibronectin,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,N-Cadherin,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,PDGFR-alpha,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,SSEA-4,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,STRO-1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,NG2,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,alpha-SMA,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,MEFLIN,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ZEB1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ALCAM,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,PDGFB,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ITGB1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ITGA1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,NT5E,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,KIT,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ENG,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,NGFR,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,VCAM1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,FN1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ALPL,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,MCAM,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,B4GALNT1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,THY1,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,ANPEP,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,BMPR1A,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
Stem cell,Mesenchymal,BMPR1B,Human,Undefined,Undefined,Normal,Normal cell,Mesenchymal stem cell
