broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Haematopoietic cell,,CD45,Human,Undefined,Undefined,Normal,Normal cell,Haematopoietic cell
Haematopoietic cell,,CD14,Human,Undefined,Undefined,Normal,Normal cell,Haematopoietic cell
Haematopoietic cell,,PTPRC,Human,Undefined,Undefined,Normal,Normal cell,Haematopoietic cell
