broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Activated,PD-1,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Activated,CD28,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,CD4+,CD4,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Effector,CD95,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Effector,FAS,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Memory,CD95,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Memory,FAS,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD4+ T cell
T cell,Memory,CXCR5,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD8+ T cell
T cell,CD8+,CD8,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD8+ T cell
T cell,CD8+,CD8A,Human,Airway,Airway,Normal,Normal cell,Activated effector memory CD8+ T cell
T cell,Activated,CD28,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,Activated,PD-1,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,Activated,PDCD1,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,tissue resident memory,CD95,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,tissue resident memory,FAS,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,CD4+,CD4,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD4+ T cell
T cell,Tissue resident memory,CD103,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
T cell,Tissue resident memory,ITGAE,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
T cell,Activated,CD69,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
T cell,Activated,HLA-DR,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
T cell,CD8+,CD8,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
T cell,CD8+,CD8A,Human,Airway,Airway,Normal,Normal cell,Activated tissue resident memory CD8+ T cell
Alveolar cell,Type 1,RTKN2,Human,Airway,Epithelium,Normal,Normal cell,Alveolar cell Type 1
Alveolar cell,type II (ATII),LAMP3,Human,Airway,Epithelium,Normal,Normal cell,Alveolar type II (ATII) cell
B cell,,MS4A1,Human,Airway,Airway,Normal,Normal cell,B cell
B cell,,CD19,Human,Airway,Airway,Normal,Normal cell,B cell
Ciliated cell,,FOXJ1,Human,Airway,Epithelium,Normal,Normal cell,Ciliated cell
