broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,ACVRL1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,EDN1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,MMRN1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,KDR,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,FAM124B,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,VEPH1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ESM1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,SHE,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,MMRN2,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,MYCT1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ELTD1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PALMD,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,HECW2,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PTPRB,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PEAR1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ROBO4,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ESAM,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,EMCN,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,SDPR,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PGF,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CXorf36,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,TEK,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,APLN,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,TIE1,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,BMX,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,HHIP,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,BMP6,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,BCL6B,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,PLXNA2,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,SHANK3,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLEC14A,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,ADGRL4,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,CAVIN2,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
Endothelial cell,,DIPK2B,Human,Soft tissue,Soft tissue,Normal,Normal cell,Endothelial cell
