broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Macrophage,,CD49d,Human,Brain,Brain,Brain cancer,Cancer cell,Macrophage
Macrophage,,CCR2,Human,Brain,Brain,Brain cancer,Cancer cell,Macrophage
