broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD28,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD31,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CCR2,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD25,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CTLA-4,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,PD-1,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,HLA-DR,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CCR7,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CCR4,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD95,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CXCR5,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CXCR3,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD69,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD45RA,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,Ki-67,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,ICOS,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,RORγT,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD7,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,PTPRC,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD79A,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,RUNX3,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD3D,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,IL2RG,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,L5P1,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,FOXP3,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD5,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,IL7R,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD8A,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD4,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD3E,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD250,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CD3G,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,PECAM1,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,IL2RA,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,CTLA4,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,PDCD1,Human,Brain,Brain,Normal,Normal cell,T cell
T cell,,FAS,Human,Brain,Brain,Normal,Normal cell,T cell
