broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Radial glial cell,,PAX6,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,GLI3,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,SOX9,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,SOX2,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,SLC1A3,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,HES1,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,VIM,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,HOPX,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,NES,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
Radial glial cell,,FAM107A,Human,Brain,Brain,Normal,Normal cell,Radial glial cell
