broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Astrocyte,,ALDH1L1,Human,Brain,Central nervous system,Normal,Normal cell,Astrocyte
Astrocyte,,S100B,Human,Brain,Central nervous system,Normal,Normal cell,Astrocyte
