broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Excitatory neuron,,NRGN,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,TBR2,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,BCL11B,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,STMN2,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,NEUROD2,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,RBFOX1,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,IGFBPL1,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,NEUROD1,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,SLC17A7,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,CAMK2A,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,SYT1,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
Excitatory neuron,,EOMES,Human,Brain,Brain,Normal,Normal cell,Excitatory neuron
