broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neuron,Inhibitory,GAD1,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,PVALB,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,SST,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,VIP,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,NPY,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,Inhibitory,NOS1,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,PNOC,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,TNFAIP8L3,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,CALB1,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,NDNF,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,CALB2,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,RELN,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,CCK,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,CRHBP,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,TAC1,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,TH,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,PDYN,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
Neuron,,TAC3,Human,Brain,Entorhinal cortex,Normal,Normal cell,Inhibitory neuron
