species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Breast,Breast,UBERON_0000310,Breast Cancer,Cancer cell,M2 macrophage,CL_0000890,CCL3,CCL3
Human,Breast,Breast,UBERON_0000310,Breast Cancer,Cancer cell,M2 macrophage,CL_0000890,MARCO,MARCO
Human,Breast,Breast,UBERON_0000310,Breast Cancer,Cancer cell,M2 macrophage,CL_0000890,NRP2,NRP2
Human,Breast,Breast,UBERON_0000310,Breast Cancer,Cancer cell,M2 macrophage,CL_0000890,CD276,CD276
