broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Progenitor cell,Basal,P63,Human,Esophagus,Esophagus,Normal,Normal cell,Transitional basal progenitor cell
Progenitor cell,Basal,KRT5,Human,Esophagus,Esophagus,Normal,Normal cell,Transitional basal progenitor cell
Progenitor cell,Transitional,KRT7,Human,Esophagus,Esophagus,Normal,Normal cell,Transitional basal progenitor cell
