species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Glioma,Cancer cell,T follicular helper(Tfh) cell,CL_0002038,IL21,IL21
Human,Brain,Brain,UBERON_0000955,Glioma,Cancer cell,T follicular helper(Tfh) cell,CL_0002038,BCL6,BCL6
