species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Demyelinating microglial cell,,TMEM119,TMEM119
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Demyelinating microglial cell,,HLA,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Demyelinating microglial cell,,CD68,CD68
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Demyelinating microglial cell,,PLP,PLP1
