species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Entorhinal cortex,UBERON_0002728,Normal,Normal cell,Pan-reactive astrocyte,,HSPB1,HSPB1
Human,Brain,Entorhinal cortex,UBERON_0002728,Normal,Normal cell,Pan-reactive astrocyte,,CD44,CD44
