species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,von Willebrand factor,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD31,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD106,VCAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD31,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,VE-cadherin,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,von Willebrand factor,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,A2M,A2M
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,TM4SF1,TM4SF1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,APOLD1,APOLD1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CDH5,CDH5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,OCLN,OCLN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,IFITM,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ABCG2,ABCG2
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ABCB1,ABCB1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ICAM1,ICAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,VCAM1,VCAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ABCC1,ABCC1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD31,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ITM2A,ITM2A
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ADGRL4,ADGRL4
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD34,CD34
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLEC14A,CLEC14A
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,VWF,VWF
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD31,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,VTN,VTN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,PECAM1,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CDH5,CDH5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD34,CD34
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ERG,ERG
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,DCN,DCN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,PK-6102,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,PECAM1,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,lectin,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ERG,ERG
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CD31,PECAM1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,Foxp1,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,Lef1,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,CLDN5,CLDN5
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,GFRB,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,MCL1,MCL1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,ETS1,ETS1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,PRKCH,PRKCH
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Endothelial cell,CL_0000115,FLT1,FLT1
