species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD20,MS4A1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD19,CD19
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD20,MS4A1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD19,CD19
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD20,MS4A1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,MS4A1,MS4A1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,B220,PTPRC
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD79A,CD79A
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,CD19,CD19
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,B cell,CL_0000236,MS4A1,MS4A1
