species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,NG2,CSPG4
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PDGFR-alpha,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,A2B5,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,OLIG2,OLIG2
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,NG2,CSPG4
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,VCAN,VCAN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PDGFRα,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PCDH15,PCDH15
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,GPR17,GPR17
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,OLIG2,OLIG2
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,SOX10,SOX10
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,ENPP6,ENPP6
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,CSPG4,CSPG4
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PDGFRα,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,VCAN,VCAN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,OLIG2,OLIG2
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PDGFRA,PDGFRA
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PDGFRA,PDGFRA
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,PTPRZ1,PTPRZ1
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,RGCC,RGCC
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,SOX10,SOX10
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,VCAN,VCAN
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Oligodendrocyte progenitor cell,CL_0002453,APOE,APOE
