broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Hematopoietic stem cell,,CD34,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD38,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,NOTCH1,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD164,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD117,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD90,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD106,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD184,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD133,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD338,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD105,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CD202b,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,FLK-1,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,KIT,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,THY1,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,VCAM1,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,CXCR4,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,PROM1,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
Hematopoietic stem cell,,ABCG2,Human,Germ,Germ,Normal,Normal cell,Hematopoietic stem cell
