species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,FOXP3,FOXP3
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CTLA4,CTLA4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,GBP2,GBP2
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,FANK1,FANK1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,ICA1,ICA1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,ARID5B,ARID5B
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,RTKN2,RTKN2
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,IL2RA,IL2RA
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CORO1B,CORO1B
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,HLADR,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CD39,ENTPD1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,TIGIT,TIGIT
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CD25,IL2RA
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CD27,CD27
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,TRAF3,TRAF3
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,EZH2,EZH2
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,TIGIT,TIGIT
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,FCRL3,FCRL3
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,IL2RA,IL2RA
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CTLA4,CTLA4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,FOXP3,FOXP3
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CD4,CD4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Regulatory T(Treg) cell,CL_0000815,CD3D,CD3D
