species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD7,CD7
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD58,CD58
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD7,CD7
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD45RO,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD27,CD27
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD45RO,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD25,IL2RA
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD4,CD4
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD28,CD28
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,TCRalpha/beta,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD45,PTPRC
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD8,CD8A
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,2B4,CD244
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,PD-1,PDCD1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD7,CD7
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD2,CD2
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3E,CD3E
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3D,CD3D
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD69,CD69
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD56,NCAM1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CCR6,CCR6
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3D25,
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,T cell,CL_0000084,CD3D,CD3D
