species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Natural killer T (NKT) cell,CL_0000623,CD56,NCAM1
Human,Liver,Liver,UBERON_0002107,Normal,Normal cell,Natural killer T (NKT) cell,CL_0000623,CD3,
