species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Liver,Fetal liver,,Normal,Normal cell,Lymphoid progenitor cell,CL_0000838,CD7,CD7
Human,Liver,Fetal liver,,Normal,Normal cell,Lymphoid progenitor cell,CL_0000838,IL7R,IL7R
